"","1789-Washington","1793-Washington","1797-Adams","1801-Jefferson","1805-Jefferson","1809-Madison","1813-Madison","1817-Monroe","1821-Monroe","1825-Adams","1829-Jackson","1833-Jackson","1837-VanBuren","1841-Harrison","1845-Polk","1849-Taylor","1853-Pierce","1857-Buchanan","1861-Lincoln","1865-Lincoln","1869-Grant","1873-Grant","1877-Hayes","1881-Garfield","1885-Cleveland","1889-Harrison","1893-Cleveland","1897-McKinley","1901-McKinley","1905-Roosevelt","1909-Taft","1913-Wilson","1917-Wilson","1921-Harding","1925-Coolidge","1929-Hoover","1933-Roosevelt","1937-Roosevelt","1941-Roosevelt","1945-Roosevelt","1949-Truman","1953-Eisenhower","1957-Eisenhower","1961-Kennedy","1965-Johnson","1969-Nixon","1973-Nixon","1977-Carter","1981-Reagan","1985-Reagan","1989-Bush","1993-Clinton","1997-Clinton","2001-Bush","2005-Bush","2009-Obama","2013-Obama","2017-Trump","2021-Biden"
"money",0,0,0,0,0,0,0,1.70019608695866,0,0.56673202898622,1.13346405797244,0.56673202898622,0,1.13346405797244,1.70019608695866,0,0,2.26692811594488,0,0,0,0,0,2.26692811594488,0,0,1.13346405797244,2.26692811594488,0.56673202898622,0,0,0,0,0,1.13346405797244,0,2.8336601449311,0,0,0,0,0,0,0,0,0.56673202898622,0,0,0,0.56673202898622,0.56673202898622,0,0,0,0,0,0,0,0
"responsible",0,0,0,0,0,0,0,0.624723975963906,0.624723975963906,0,0,0,0.624723975963906,0,1.24944795192781,0,0,0.624723975963906,0,0,0,0,0,1.24944795192781,0,0,0,0.624723975963906,0.624723975963906,0,2.49889590385562,0,0.624723975963906,0,1.24944795192781,0,0,0,0,0,0,0,0.624723975963906,0,0,0,0,0,0,0,0,0,0.624723975963906,0.624723975963906,0,0,0,0,0
"application",0,0,0,0,0,0,0,0.816609502202819,0,1.63321900440564,0,0,0,0.816609502202819,0.816609502202819,0,0,0,0,0,0,0,0,0,2.44982850660846,0.816609502202819,0,0.816609502202819,0,0,0.816609502202819,0,0,0,0,0,0,0,0,0,0.816609502202819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"agent",0,0,0,0,0,0,0,0.816609502202819,0,0,0,0,0,1.63321900440564,0,0,1.63321900440564,0.816609502202819,0,0.816609502202819,0,0,0,0,0,0,0.816609502202819,1.63321900440564,0,0,0.816609502202819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.816609502202819,0,0,0,0
"intrust",0,0,0,0,0,0,0,0.867762024650201,0,0,0,0,0.867762024650201,2.6032860739506,1.7355240493004,0.867762024650201,0,0,0,0,0,0,0,1.7355240493004,0,0,0,0,0.867762024650201,0,0,0,0,0,0,0,0,0,0.867762024650201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"strictly",0,0,0,0,0,0,0,0.867762024650201,0,0,0,0,0.867762024650201,2.6032860739506,0.867762024650201,0.867762024650201,2.6032860739506,0.867762024650201,0,0,0,0,0.867762024650201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account",0,0,0,0,0,0,0,0.729459326483919,0,0,0,0,0.729459326483919,0,0.729459326483919,0,0,0,0,0,0.729459326483919,0.729459326483919,0,0,0,0,0,0.729459326483919,0,0,0,0,0.729459326483919,0,0.729459326483919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.729459326483919,0,0,0,0,0.729459326483919,0,0,0.729459326483919
"perform",0,0,0,0,0,0,0,1.08080618052774,1.08080618052774,0,0.54040309026387,0,2.16161236105548,1.08080618052774,0,0,1.08080618052774,0,0.54040309026387,0,0,1.08080618052774,0,0,0,0,0.54040309026387,0,1.08080618052774,0,2.16161236105548,0,0.54040309026387,0,0,0,0,0,0,0.54040309026387,0.54040309026387,0,0.54040309026387,0,0,0,0,0.54040309026387,0.54040309026387,0,0,0,0,0,0,0,0,0,0
"modern",0,0,0,0,0,0,0,0.656908659335307,0,0,0,0,0,1.97072597800592,0,0,0,0,0,0,0,0,0,0,0,0.656908659335307,0,0,0,0.656908659335307,2.62763463734123,0,0,0.656908659335307,0,0,0.656908659335307,0,0,0,0.656908659335307,0,0.656908659335307,0.656908659335307,0,0.656908659335307,0,0,0,0.656908659335307,0,0,0,0,0,0,0.656908659335307,0,0
"expand",0,0,0,0,0,0,0,0.770852011642144,0,0,0,0,0.770852011642144,0,1.54170402328429,0,0,0.770852011642144,0,0,0,0,0,0.770852011642144,0,0,0,0,0,0,0.770852011642144,0,0,1.54170402328429,0,0.770852011642144,0,0,0,0,0.770852011642144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.54170402328429,0,0,0
"prayer",0,0,0,0,0,0,0,0.492098410689315,0.492098410689315,0,0,0.492098410689315,0.492098410689315,0,0,0,0,0,0,0.492098410689315,0.492098410689315,0,0,0,0.492098410689315,0,0,0.492098410689315,0.492098410689315,0,0,0,0,0.492098410689315,0,0,0,0,0,0,0.492098410689315,0.98419682137863,0.98419682137863,0,0,0,0.492098410689315,0,0.98419682137863,1.96839364275726,0.492098410689315,0,0,0.492098410689315,0,0,0,0,1.96839364275726
"rather",0,0,0,0,0,0,0,0,0.856858661639876,0,0.428429330819938,0,0,0.856858661639876,0,0,0.428429330819938,0,0.856858661639876,0.856858661639876,0,0.856858661639876,0.428429330819938,0,0,0.856858661639876,0,0.856858661639876,0,0.428429330819938,0,0,0.428429330819938,0.428429330819938,0.428429330819938,0,0,0,0,0,0,0.428429330819938,0.428429330819938,0,0.428429330819938,0,0,0.428429330819938,0.428429330819938,0,0,0,0,0,0,1.28528799245981,0.428429330819938,0.428429330819938,0
"division",0,0,0,0,0,0,0,0,0.594760752586463,1.18952150517293,0,0,0,1.78428225775939,0,0,0,0,0,0,0.594760752586463,0,0,0,0,0,0,0,1.18952150517293,0,0,0,1.18952150517293,0,0,0,0,0,0,0,0,0,0,0,0.594760752586463,0.594760752586463,0.594760752586463,0,1.18952150517293,0,0,1.18952150517293,0.594760752586463,0,1.78428225775939,0,0,0.594760752586463,0.594760752586463
"indicate",0,0,0,0,0,0,0,0,0.770852011642144,0.770852011642144,0,0,0,0,0,0.770852011642144,0,0,0.770852011642144,0,0,0,0,0.770852011642144,0,0,1.54170402328429,0.770852011642144,1.54170402328429,0,0,0,0,0,0.770852011642144,1.54170402328429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"stability",0,0,0,0,0,0,0,0,0.816609502202819,0,0,0,1.63321900440564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.816609502202819,0,0,0.816609502202819,0,0.816609502202819,0.816609502202819,0.816609502202819,2.44982850660846,0,0,0,0,1.63321900440564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"succeed",0,0,0,0,0,0,0,0,0.656908659335307,0.656908659335307,0,0,0.656908659335307,0,0,0,0,0,0,0,0,0,0,0,1.31381731867061,0,0.656908659335307,0,0,0,0,0.656908659335307,0.656908659335307,0,0,1.31381731867061,0,0,0,0,0,0,0,0,0.656908659335307,0.656908659335307,0,0,0,0,0.656908659335307,0,1.31381731867061,0,0,0,1.31381731867061,0,0
"movement",0,0,0,0,0,0,0,0,2.6032860739506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.867762024650201,0,0.867762024650201,0,0,0,1.7355240493004,1.7355240493004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.867762024650201,0,0,0.867762024650201,0,0,1.7355240493004,0
"recent",0,0,0,0,0,0,0,0,0.54040309026387,0.54040309026387,0.54040309026387,0,1.08080618052774,0,0,0,0.54040309026387,0.54040309026387,0,0,0,0,0.54040309026387,0,0,0.54040309026387,0,0.54040309026387,0.54040309026387,0,0.54040309026387,0,0,0,0,1.62120927079161,0,0,0.54040309026387,0,0,0,0.54040309026387,0,0,0,0.54040309026387,0.54040309026387,0,0,0,0,0,0,0,0,0,0,0.54040309026387
"patriotic",0,0,0,0,0,0,0,0,0.56673202898622,0,0.56673202898622,0.56673202898622,0.56673202898622,1.13346405797244,1.13346405797244,0,1.13346405797244,0,0.56673202898622,0,0,0,0.56673202898622,0,1.70019608695866,1.70019608695866,1.70019608695866,1.13346405797244,0.56673202898622,0,0,0.56673202898622,0,0.56673202898622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"prevent",0,0,0,0,0,0,0,0,1.08080618052774,0,0,0,1.08080618052774,1.62120927079161,0.54040309026387,0,0,0,1.08080618052774,0,0,0,0,2.16161236105548,0.54040309026387,0.54040309026387,0.54040309026387,1.08080618052774,0,0,4.32322472211096,0,0.54040309026387,0.54040309026387,0,1.08080618052774,0.54040309026387,0,0,0,0,0,0,0.54040309026387,0,0,0,0,0,0,0,0,0,0.54040309026387,0,0,0,0,0
"evil",0,0,0,0,0,0,0,0,0.409124175624551,0.409124175624551,0,0,0.409124175624551,0.818248351249103,0.409124175624551,0,0.409124175624551,2.04562087812276,0.818248351249103,0,0,0,0.409124175624551,0.818248351249103,0,1.6364967024982,0.409124175624551,0,0.409124175624551,0,0.409124175624551,1.22737252687365,0,0.409124175624551,0,0.818248351249103,0.409124175624551,0.818248351249103,0.409124175624551,0,0,0.818248351249103,0.409124175624551,0,0,0,0,0,0,0,0,0,0,0,0.409124175624551,0,0,0,0
"construction",0,0,0,0,0,0,0,0,1.63321900440564,2.44982850660846,0,0,0.816609502202819,2.44982850660846,0,0,0,2.44982850660846,0,0,0,0.816609502202819,0,0,0.816609502202819,0.816609502202819,0,0,0,0,0.816609502202819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"attack",0,0,0,0,0,0,0,0,1.54170402328429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.770852011642144,0.770852011642144,0,0,0.770852011642144,0,0,0,0,0.770852011642144,1.54170402328429,0,0,0,3.08340804656858,0,0,0,0,0,0,0,0,0,0,0,0,0.770852011642144,1.54170402328429,0,0,0,0.770852011642144
"small",0,0,0,0,0,0,0,0,0.409124175624551,0,0,0.409124175624551,0.818248351249103,0.409124175624551,0,0.409124175624551,0,0,0,0,0,0,0,0.818248351249103,0,0.818248351249103,0,0.409124175624551,0,0.409124175624551,0,0,0,0.409124175624551,1.22737252687365,0.409124175624551,0.818248351249103,0,0,0,0,0,0.409124175624551,0,0.409124175624551,1.22737252687365,0,0,0.818248351249103,0,0.409124175624551,0.409124175624551,0.818248351249103,1.22737252687365,0,1.6364967024982,0,0.818248351249103,0
"number",0,0,0,0,0,0,0,0,0.770852011642144,0.770852011642144,0.770852011642144,0,1.54170402328429,0,0.770852011642144,0,0,0,0.770852011642144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.770852011642144,1.54170402328429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.770852011642144,0.770852011642144,0,0,0,0,0,0
"south",0,0,0,0,0,0,0,0,0.691670765594519,0,0,0,0,0,0,0,0.691670765594519,1.38334153118904,0.691670765594519,0.691670765594519,0,0,2.07501229678356,2.76668306237808,0,2.07501229678356,0,0.691670765594519,0,0,8.30004918713423,0,0,0,0,0,0,0,0,0,0,0,0.691670765594519,1.38334153118904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"interfere",0,0,0,0,0,0,0,0,1.63321900440564,0,0,0,0,1.63321900440564,0.816609502202819,0,0.816609502202819,1.63321900440564,1.63321900440564,0,0,0,0,0.816609502202819,0,0,0,0,0,0,2.44982850660846,0,0,0,0.816609502202819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"opposition",0,0,0,0,0,0,0,0,0.816609502202819,0,0,0,0,2.44982850660846,0.816609502202819,0,0,0,0,0,0,0,0,0,0,0.816609502202819,0.816609502202819,0.816609502202819,0.816609502202819,0,0.816609502202819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.816609502202819,0,0,0,0,0,0,0,0
"strict",0,0,0,0,0,0,0,0,1.18952150517293,0.594760752586463,0.594760752586463,0,1.18952150517293,0.594760752586463,1.78428225775939,0.594760752586463,0.594760752586463,0.594760752586463,0.594760752586463,0,0.594760752586463,0,0,0,0,0,0.594760752586463,0,0.594760752586463,0,0.594760752586463,0,0,0,0,0,0.594760752586463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"privilege",0,0,0,0,0,0,0,0,0.469822015978163,0,0,0,0.469822015978163,3.28875411184714,0,0,0.939644031956326,0,0.469822015978163,0,0.939644031956326,0,0,0.939644031956326,0.469822015978163,1.40946604793449,0,0,0,0,0.939644031956326,0,0.469822015978163,0.469822015978163,0.469822015978163,0.469822015978163,0,0,0.469822015978163,0,0.469822015978163,1.40946604793449,0,0,0,0,0.469822015978163,0,0,0,0,0.469822015978163,0,0,0,0,0.469822015978163,0,0
"trade",0,0,0,0,0,0,0,0,0.856858661639876,0,0,0.428429330819938,0,0,0.856858661639876,0,0.856858661639876,1.71371732327975,0.856858661639876,0,0.428429330819938,0.428429330819938,0,0,0.428429330819938,1.71371732327975,0.428429330819938,1.71371732327975,0.428429330819938,0,4.71272263901932,0,0.428429330819938,2.14214665409969,0,0,1.28528799245981,0,0,0,1.28528799245981,0.856858661639876,0,0,0,0,0,0,0,0,0.428429330819938,0,0.428429330819938,0,0,0,0,0.428429330819938,0
"alike",0,0,0,0,0,0,0,0,1.38334153118904,0.691670765594519,0,0,0,0,0.691670765594519,0,0,0,0,0,0.691670765594519,0,0,1.38334153118904,0,0,0,0,0,0.691670765594519,0,0,1.38334153118904,0,0,0,0.691670765594519,0,0,0,0,0.691670765594519,0,0.691670765594519,0,0.691670765594519,0,0,0.691670765594519,0,0,0,0,0,0,0,0,0,0
"accept",0,0,0,0,0,0,0,0,0.372912002970107,0,0,0,0,0.372912002970107,0,0,0,0.372912002970107,0.372912002970107,0.372912002970107,0.372912002970107,0.745824005940213,1.49164801188043,0.372912002970107,0,1.49164801188043,0,1.11873600891032,0,0,0,0,0,0.745824005940213,0.745824005940213,1.11873600891032,0,0.372912002970107,0,0,0.745824005940213,0.372912002970107,0.372912002970107,0,0,0,0.372912002970107,0,0.372912002970107,0,0.372912002970107,0,0,0.372912002970107,1.49164801188043,0.372912002970107,0,0.372912002970107,0
"island",0,0,0,0,0,0,0,0,0.992700761258501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.992700761258501,0,0,8.9343068513265,0,0.992700761258501,0,0,0,0.992700761258501,0,0,0,0,0,0,0,1.985401522517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bad",0,0,0,0,0,0,0,0,0.56673202898622,0,0,0,0,1.13346405797244,0,0,0,0,0.56673202898622,0,0.56673202898622,0,0,0.56673202898622,0,0.56673202898622,0,0,0.56673202898622,0,0,0.56673202898622,0,0,1.13346405797244,0.56673202898622,0,1.13346405797244,0,0,0,0,0,0,0,0,0,0,0.56673202898622,0,0,0.56673202898622,0,0.56673202898622,0,0.56673202898622,0.56673202898622,0,0
"tribunal",0,0,0,0,0,0,0,0,0.770852011642144,0,0,0,0.770852011642144,0,0.770852011642144,0.770852011642144,1.54170402328429,0,1.54170402328429,0,0,0,2.31255603492643,0,0,0,0,0,0,0,0.770852011642144,0,0,0,0.770852011642144,1.54170402328429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dispute",0,0,0,0,0,0,0,0,0.729459326483919,0,0,0,0.729459326483919,2.91783730593568,0,0.729459326483919,0,0.729459326483919,1.45891865296784,0,0,0,2.91783730593568,0,0,0,0,0.729459326483919,0,0,1.45891865296784,0,0,0,1.45891865296784,0,0,0,0,0,0.729459326483919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dominion",0,0,0,0,0,0,0,0,2.77726191488366,1.85150794325577,0,0,0,0,1.85150794325577,0,0,0.925753971627887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.925753971627887,0,0,0,0,0,0,0,0,0,1.85150794325577,0.925753971627887,0,0,0,0,0,0,0,0,0,0,0,0,0
"adjust",0,0,0,0,0,0,0,0,0.770852011642144,0,0,0,0,0,1.54170402328429,0,0,0,0.770852011642144,0,0,0,1.54170402328429,0,0.770852011642144,1.54170402328429,0.770852011642144,0,0,0,0.770852011642144,0,0,0.770852011642144,0,0,0,0,0,0,0,0,0,0,0,0,0,0.770852011642144,0,0,0,0,0,0,0,0,0,0,0
"west",0,0,0,0,0,0,0,0,0.770852011642144,0,0,0,0,0,0.770852011642144,0,0,1.54170402328429,0,0,0.770852011642144,0,0,0,0,0,0,0,0,0,0.770852011642144,0,0,0,0,0.770852011642144,0,0,0,0,0,0,0,0.770852011642144,0,0,0,0,0.770852011642144,0.770852011642144,0,0,0,0,0,1.54170402328429,0,0,0
"continent",0,0,0,0,0,0,0,0,0.469822015978163,0.469822015978163,0,0,0,0,0,0,0.469822015978163,0,0,0,0,0.939644031956326,0,0.469822015978163,0.469822015978163,0,0,0,0,0.939644031956326,0.469822015978163,0,0.469822015978163,0.939644031956326,0.469822015978163,0,0,0.469822015978163,1.40946604793449,0,0.469822015978163,0.939644031956326,0.939644031956326,0,0.469822015978163,0,0,0,0,0,0,0.469822015978163,0.469822015978163,0.469822015978163,0,0,0,0,0
"commercial",0,0,0,0,0,0,0,0,0.816609502202819,0,0,0,0.816609502202819,0,0,0,0,0.816609502202819,0,0,0,0,0.816609502202819,2.44982850660846,0,4.0830475110141,0,1.63321900440564,0.816609502202819,0,0,0,0,1.63321900440564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"transfer",0,0,0,0,0,0,0,0,1.54170402328429,0,0,0,0,0,1.54170402328429,0,0,0,0,0,0,0,0,0,0.770852011642144,0,0,0,0.770852011642144,0,0,0,0,0,0,0.770852011642144,0,0,0,0,0,0,0,0,0,1.54170402328429,0,0,0.770852011642144,0,0,0,0,0.770852011642144,0,0,0,2.31255603492643,0.770852011642144
"come",0,0,0,0,0,0,0,0,0.158068154922409,0,0,0,0.158068154922409,0.632272619689635,0.316136309844817,0,0.158068154922409,0,0.316136309844817,0.632272619689635,0.316136309844817,0.158068154922409,0.474204464767226,0.632272619689635,0,0.474204464767226,0,0.316136309844817,0.316136309844817,0,0.790340774612043,0.790340774612043,0.158068154922409,0.632272619689635,0.474204464767226,0.316136309844817,0.474204464767226,0.474204464767226,0.790340774612043,0.158068154922409,0.474204464767226,0.632272619689635,0.474204464767226,0.158068154922409,0.632272619689635,1.26454523937927,0.948408929534452,0,0.316136309844817,0.790340774612043,0.316136309844817,0.316136309844817,1.10647708445686,0.158068154922409,1.26454523937927,0.790340774612043,0,0.316136309844817,1.10647708445686
"except",0,0,0,0,0,0,0,0,0.56673202898622,0.56673202898622,0,0,0.56673202898622,0.56673202898622,0,0,0.56673202898622,2.26692811594488,0.56673202898622,0,0,0.56673202898622,0,0,0.56673202898622,1.13346405797244,0,0.56673202898622,0,0,0,0.56673202898622,0,1.13346405797244,0.56673202898622,0.56673202898622,0,0,0,0,0,0,0,0,0,0,0,0,0.56673202898622,0,0,0,0,0,0,0,0,0,0
"slave",0,0,0,0,0,0,0,0,0.816609502202819,0.816609502202819,0,0,0,0.816609502202819,0,0,0,0.816609502202819,5.71626651541973,1.63321900440564,0,0.816609502202819,0,0.816609502202819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.816609502202819,0,0,0,0
"nearly",0,0,0,0,0,0,0,0,0.656908659335307,1.31381731867061,0,0,1.31381731867061,0,0,0,0.656908659335307,0.656908659335307,1.97072597800592,0,0,0,0,0,0,0,0,1.31381731867061,1.31381731867061,0,0,0,0,0,0,0,0,0.656908659335307,0,0,0,0,0.656908659335307,0.656908659335307,0,0,0,0,0,0,0,0,0.656908659335307,0.656908659335307,0,0,0,0,0
"yield",0,0,0,0,0,0,0,0,0.691670765594519,1.38334153118904,0,0.691670765594519,0,0.691670765594519,0,0,0,0,0,0,0,0,0.691670765594519,0.691670765594519,0,0.691670765594519,0,0,0,0,0,0,0,0,0,0,0,0.691670765594519,0,0,0,0,0.691670765594519,0,0,0,0,0,0,0.691670765594519,0.691670765594519,0,0,0.691670765594519,0,0,0,0,0
"taxation",0,0,0,0,0,0,0,0,0.729459326483919,0.729459326483919,0,0,0.729459326483919,0,0,0,0,0,0,0,0,0,0,0,0.729459326483919,0,0.729459326483919,3.6472966324196,0.729459326483919,0,2.91783730593568,0.729459326483919,0,0.729459326483919,2.91783730593568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"depression",0,0,0,0,0,0,0,0,1.38334153118904,0,0,0,0,0,0,0,0,0,0,0,0,0,0.691670765594519,0,0,0,0,1.38334153118904,0.691670765594519,0,0.691670765594519,0,0,0,0,0,0,0.691670765594519,0,0,0,0.691670765594519,0,0,0.691670765594519,0.691670765594519,0,0,0,0,0,1.38334153118904,0,0.691670765594519,0,0,0,0,0.691670765594519
"relief",0,0,0,0,0,0,0,0,0.691670765594519,0.691670765594519,0,0,0,0.691670765594519,0,0,0.691670765594519,0.691670765594519,0,0,0,0,0,0,0,0.691670765594519,0,2.07501229678356,0,0,0.691670765594519,0,0,0,2.07501229678356,0.691670765594519,0.691670765594519,0,0,0,0.691670765594519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"session",0,0,0,0,0,0,0,0,0.992700761258501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9635038062925,1.985401522517,0,2.9781022837755,0,0,0,0,1.985401522517,0.992700761258501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"treat",0,0,0,0,0,0,0,0,0.729459326483919,0,0,0,0.729459326483919,0.729459326483919,0,0,0,0,0,0,0,0,0,0,0.729459326483919,0.729459326483919,0.729459326483919,0,0,0,0.729459326483919,0,0,0,0,0,1.45891865296784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.729459326483919,0,0,0,1.45891865296784,0,0.729459326483919
"distinction",0,0,0,0,0,0,0,0,0.770852011642144,0,0,0,0,0.770852011642144,0.770852011642144,0.770852011642144,0,0,0,0,0,0,0.770852011642144,0,0.770852011642144,0.770852011642144,0,0,0,0,0,0,0.770852011642144,0,0,2.31255603492643,0,0,0,0,0,0,0,0,0,0,0,0,0.770852011642144,0,0,0,0,0,0,0,0,0,0
"constantly",0,0,0,0,0,0,0,0,0.624723975963906,0,0,0.624723975963906,0.624723975963906,0,0,0,0.624723975963906,0,0,0.624723975963906,0,0,0,0,0,0,0.624723975963906,0.624723975963906,0,0,0.624723975963906,0,0,0,0.624723975963906,1.87417192789172,0,0,0.624723975963906,0,1.24944795192781,0,0,0,0.624723975963906,0,0,0,0,0,0,0,0,0,0,0,0,0.624723975963906,0
"back",0,0,0,0,0,0,0,0,0.54040309026387,0.54040309026387,0,0,1.62120927079161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54040309026387,0,1.08080618052774,0,1.08080618052774,0,0,0.54040309026387,0,0,0.54040309026387,0,0.54040309026387,1.08080618052774,0,0,0,0,2.16161236105548,1.62120927079161,1.08080618052774,0.54040309026387,0.54040309026387,0,0,1.08080618052774,0,3.24241854158322,0
"real",0,0,0,0,0,0,0,0,0.54040309026387,0,0.54040309026387,0,0.54040309026387,0,0,0,0,0,1.08080618052774,0,0,0,0,0,0,1.62120927079161,0,0.54040309026387,0,0,0,0.54040309026387,0,0,1.08080618052774,0.54040309026387,0,0,0.54040309026387,0,0,0,0,0,0.54040309026387,0.54040309026387,0,0,0,0,0,0,1.08080618052774,0,0.54040309026387,0.54040309026387,1.08080618052774,0,0.54040309026387
"cease",0,0,0,0,0,0,0,0,0.770852011642144,0,0,0,0.770852011642144,0,0,0,0.770852011642144,0.770852011642144,2.31255603492643,1.54170402328429,0,0,0,0,0,1.54170402328429,0,0.770852011642144,0,0,0,0,0,0,0,0,0,0,0,0,0,0.770852011642144,0.770852011642144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"grant",0,0,0,0,0,0,0,0,0.56673202898622,0,0.56673202898622,0,0,10.7679085507382,1.13346405797244,0,0.56673202898622,2.26692811594488,0,0,0,0,0.56673202898622,0,0.56673202898622,0.56673202898622,0.56673202898622,1.13346405797244,0,0.56673202898622,0.56673202898622,0,0,0,0,0,0,0,0,0,0,0,0,0.56673202898622,0,0,0,0,1.13346405797244,0,0,0,0,0,0.56673202898622,0,0,0,0
"impossible",0,0,0,0,0,0,0,0,0.691670765594519,0,0,0,0,0.691670765594519,0,0,0,0.691670765594519,1.38334153118904,0,0,0,0,0.691670765594519,0,1.38334153118904,0,0,0,0.691670765594519,0.691670765594519,0.691670765594519,0.691670765594519,0,0,0.691670765594519,0,0,0.691670765594519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"unless",0,0,0,0,0,0,0,0,0.816609502202819,0,0,0,0.816609502202819,0,0,0,0,1.63321900440564,3.26643800881128,0,0.816609502202819,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0830475110141,0.816609502202819,0,0,0,0,0,0,0,0,0,0,1.63321900440564,0,0,0,0.816609502202819,0,0,0,0,0,0,0,0
"occur",0,0,0,0,0,0,0,0,0.729459326483919,0,0,0.729459326483919,2.18837797945176,1.45891865296784,1.45891865296784,0,0.729459326483919,0,0.729459326483919,0,0,0,0.729459326483919,0,0,0,0,0,0,0,1.45891865296784,0,0,0,0.729459326483919,0,0,0,0,0,0.729459326483919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"season",0,0,0,0,0,0,0,0,0.925753971627887,0,0,0,0.925753971627887,0,0.925753971627887,0,0,0.925753971627887,0,0,0,0,0,1.85150794325577,0,0,0,0,0,0,0,0,0.925753971627887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.70301588651155,0,0,0,0,0,0,0
"peril",0,0,0,0,0,0,0,0,0.624723975963906,0,0,0,0,0,0,0,0,0,0.624723975963906,0,0,0,0,0.624723975963906,0.624723975963906,0,0.624723975963906,0.624723975963906,0.624723975963906,1.24944795192781,0,0,0,0.624723975963906,0,0,0.624723975963906,0,1.24944795192781,0,0,0,1.24944795192781,0,0,0,0,0,0,0,0,0,0,0,0,0.624723975963906,0,0,0.624723975963906
"realize",0,0,0,0,0,0,0,0,0.448632716908225,0,0,0.448632716908225,0.448632716908225,2.69179630144935,0,0,1.7945308676329,0,0,0,0,0,0.448632716908225,0,0.448632716908225,0,0.448632716908225,0.89726543381645,0,0,0.89726543381645,0,0.89726543381645,0,0.89726543381645,0.448632716908225,0.89726543381645,0.448632716908225,0,0,0.89726543381645,0.448632716908225,0,0,0,0.448632716908225,0,0,0.89726543381645,0,0,0,0.448632716908225,0,0,0,0.448632716908225,0,0
"efficient",0,0,0,0,0,0,0,0,0.867762024650201,0,0,0,0,0,0,0,2.6032860739506,0.867762024650201,0,0,0,0,0.867762024650201,0,0,1.7355240493004,0,0.867762024650201,0,0,0,0.867762024650201,0,1.7355240493004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
